review,sentiment
"movie took surprise. opening credit sequence features nicely done animation. , ' plunged semi-cheesy production , betraying low budget. characters , typical American teens , introduced slowly , personal detail usually found movies like this. time shlitz hits fan , know one characters , either like hate according distinct personalities. ' slow uphill set-up , kind like ride slope really tall roller coaster. Thankfully , action kicks , ' full blown old school HORROR ! Steve Johnson ' make-up effects awesome. Equal quality much bigger budgeted films. scares jolting. Kevin Tenney delivers best movie ever , heart-stopping surprises creepy suspenseful set-ups. tongue-in-cheek , sometimes cheesy , humor marks film pure 80s horror , opposed sullen tone earlier genre fare like "" Night Living Dead "" "" Hills Eyes. "" true horror fans , one worth checking out. Play first entry double bill 1999 remake "" House Haunted Hill. "" set-up character dynamics similar really wonder film actually remaking ?",positive
"Though ' heard "" Cama de Gato "" worst Brazilian movie decade , watched giving chance ; , first-time director/producer/writer Alexandre Stockler managed make debut feature ( shot video ) US$ 4,000 -- though looks even cheaper -- ' begin imagine went finally get exhibited theaters big sponsors production companies behind ( watched realized ) . whatever chances ' ready give "" Cama de Gato "" , shrink zero within 10 minutes : ' unbelievably preposterous , verbose , ideologically fanatical technically catastrophic attempt portray Brazilian upper-middle class youth bunch spoiled neo-Nazis hooked bad sex , drugs violence ( ' made look like closeted gays ) , made visible trace talent , imagination , expertise notion structure. Visually aurally , recalls worst amateur stuff find YouTube -- lasts NINETY TWO ( count ' em ) minutes unrelenting hysteria clumsiness , ' even funny-bad.<br / ><br / >We ' seen story : bored young guys want fun , go partying , take drugs everything goes wrong -- ' gang-rape , spanking , murder , accidental death ( falling staircase ! ! ) mother one boys , culminating boys deciding burn corpses girl mother garbage landfill. Moral literal garbage , get ? film heavily influenced Larry Clark ( especially "" Kids "" "" Bully "" ) , Clark ' films -- though also moralist sexploitative -- high-class masterworks compared crap.<br / ><br / >I ' think ever monomaniacal drive filmmaker stick ideas audience ' throat : Stockler grabs us collar tries force non-stop moralist rant brains repetition exhaustion -- get numb-minded much babbling , yelling , inept direction , shaky camera terrible acting going on. Stockler ' care bit technique ( quality images , framing , sound recording , soundtrack songs , dialog , sets , editing , etc uniformly appalling ) , ' narcissistic control-freak : anticipates criticisms ' bound get adding subtitles smartie/cutie comments , making protagonists comment one point far-fetched phony ( could relate ) . <br / ><br / >Despite megalomaniac ambitions , Stockler seems incapable giving us minimum visual narrative structure -- ' even decide wants gritty realism ( hand-held video camera etc ) stylization ( repetition scenes , use alternate takes , etc ) . Damn , ' even decide put camera ( ' use subjective camera THREE leads ) ! dialog features stupefyingly banal verbosity ever ; plot exists simply justify director ' profound hatred characters stand for. see filmmaker hateful , preachy , condemning , moralizing without benefit minimum talent ( technique ) go it.<br / ><br / >It ' disappointing find Caio Blat mess. Certainly one promising young film actors Brazil , sleepy-eyed puppy dog looks emotional edge often recall Sal Mineo ' , Blat highly effective good direction ( "" Carandiru "" , "" Lavoura Arcaica "" , "" Proibido Proibir "" ) . , ' told go top play embarrassingly under-equipped "" actors "" recent memory. also enters risky realm graphic sexploitation scenes ( goddawful look rather like web-cam porn ) .<br / ><br / >The film opens ends real interviews "" typical "" ( ? ) middle-class youth -- Stockler wants us take interviews "" proof "" ' trying preach fiction. blatantly despises makes fun interviewees , selecting highlight abject , racist , sexist , stupid statements ( shows assholes exist everywhere ) . Stockler wants prove Brazilian middle-class youths present future fascists ' middle-class enjoy recreational drugs ( saying neo-fascists drugs? ? drugs potentialize fascist behavior? ? ' tell ) . <br / ><br / >With dogmatic self-righteousness , headache-inducing technique mind-bending boredom , "" Cama de Gato "" bad 1,000 reasons , , ' harmful insidious manner : gives detractors Brazilian cinema powerful case argument. "" Cama de Gato "" best unwatched , unmentioned , buried forgotten .",negative
"unforgettable masterpiece creator Secret Nimh Land Time , touching bittersweet cartoon. remember well childhood , funny sad beautiful. Well starts bit dark , dog escaped pound , gets killed old friend , ends Heaven , comes back. becomes sweet befriends orphaned girl talk animals. scenes bit scary contrary cartoons , like dream sequence Charlie , everything else okay , songs fair. memorable role Burt Reynolds Dom DeLuise , love guy , ahehehe. Judith Barsi Jaws Revenge , may God rest soul , poor girl , ' deserve die , Heaven , good people go Heaven. Overall good animated movie , Bluth classic enough put anime Disney shame. Recommended whole family. know , original video , ' find movie , Dom DeLuise important special message , gotta love guy , ahehehe .",positive
"movie failure comedy film general. slow paced movie seemed trying convey message , message cliché , hopeless mess begin with. movie falls shameless environmental point , even making self-righteous point destroying SUV promoting Animal Planet.<br / ><br / >In sitting , ' help notice Steve Carell got single truly funny line. thing could hypothetically mark comedy pitiful attempt give comic relief lines Wanda Sykes. character gets frequent , cringe-worthy lines absolutely fit.<br / ><br / >Far brilliance Bruce Almighty , Evan Almighty blows whole record-breaking budget special effect plot devices turn barely advance plot. movie spends first half building construction Evan ' ark , end , learn ark completely meaningless , whole plot vessel stupid gags even stupider messages. movie concludes learn whole ark , flood , animal gathering weak political statement none God. Yes , God trying influence politics .",negative
"gratifying see one great piece art converted another without distortion contrivance. guess extraordinary piece literature could recreated film worth seeing. loved Bulgakov ' book would , understandably , afraid seeing misguided interpretation done sake art-film project actually bringing story ' deeper meaning screen. couple examples Master Margarita. complex far-fetched story , movie leaves nothing. filmmaker read Bulgakov ' work way orchestral conductor reads score -- note missed. ' find talent U.S. ? favorite book movie title .",positive
"movie violent , yet exciting original dialog cool characters. one moving stories true life. movie start action star Leo Fong cop approaching end career , stumbles big case involves corruption , black mail murder. killings start. start finish Fong delivers must see action caper. movie also co-stars Richard Roundtree.<br / ><br / >I really enjoyed film child got older realized film pretty cheesy good. would recommend film action , bad .",negative
"day finally come witness perpetuation Azumi ' fate assassin , fruition character ultimate attempt draw deeper world rampaged mercilessly first saga.<br / ><br / >That ' poetical ' get talking Azumi 2 : Death Love , cringed heavy sentimentality House Flying Daggers complained credibility Aya Ueto portraying blood-driven assassin , watching Azumi 2 started appreciate previously mentioned shortcomings ever before.<br / ><br / >Not determination assassin feels sluggish uninspiring also many important elements omitted entire experience. Azumi 1 saw assassins use various stealth tactics ( number one priority ) well logic make easy work marks swift executions quicker abilities escape. ' hold movie much since story slightly tweaked time around many obstacles planted Azumi ' way prevent reaching warlord displaying signs charisma. way , Chiaki foolishly shelved part film basically playing toned version Go Go , minus cool weapon sense menace.<br / ><br / >This brings final blow action , simply disguised title ' Death ' side epic. first half film see debut many promising adversaries flashy looks even flashier weapons. one ' surprise meet end one way another film falls short start dying fast easily. Azumi 1 , young assassins mostly overpowering opposition quick somewhat satisfying battles final showdown Azumi Bijomaru comparison fights Azumi 2 least climaxed worthwhile. interesting effects introduced unable achieve innovation due shortness encounter. way knocking conventional style samurai films quick realistic battles characters Azumi films imaginative straight anime rules could broken action enriched.<br / ><br / >The romance side Azumi fill time fight scenes unfortunately end serves purpose provides much needed resolution.<br / ><br / >As fan open mind wide variety movies animation , ' lie ' admit neutrality unimpressiveness towards first Azumi film , ' step right say watching Azumi 2 , original made look like flawless masterpiece. ' worth , Azumi 2 : Death Love could gone straight video , invisibly richer budget failed potential add even expand bumpy journey desperate assassins , best restore peace , unwavering courage die trying .",negative
"worst piece garbage ' seen while.<br / ><br / >Heath Ledger heartthrob ? looked deformed. wish ' known Naomi Watts item real life spent 2 longest hours life wondering saw him. <br / ><br / >Orlando Bloom heartthrob ? scraggly beard deer-in-the-headlights look , ' say agree.<br / ><br / >Rachel Griffiths usual fabulous self , Geoffrey Rush looked ' wait get set. <br / ><br / >I ' supposed feel sorry bankrobbers murderers ? far cry Butch Cassidy , actually entertaining film. trite , cliche-ridden boring. stayed convinced would get better. ' t.<br / ><br / >The last 10-15 minutes unintentionally hilarious. Heath gang holed frontier hotel , women children dying presence. ' funny. funny walked hotel armor , could think Black Knight Monty Python Holy Grail. kept waiting say "" ' bite yer leg ! "" howling laughter , several warped members audience. left , pretty much everyone talking waste time film was.<br / ><br / >I may paid cash see disaster ( sneak preview ) , certainly ' free. cost 2 hours life never get back .",negative
"ordinary made-for-tv product , "" Tyson "" attempts serious biopic stretching moments angst effect , fast forwarding esoterics corrupt sport boxing , muddling sensationalistic stuff thing makes Tyson even remotely interesting. lukewarm watch best likely appeal general public boxing fans .",negative
"' sure deep recesses Jack Blacks mind character Nacho Libre absolutely hilarious ' t. tell ol Jacks whale time hammin playing smarmy , slimy Mexican friar dreams becoming wrestler movie total misfire every single department.<br / ><br / >I sat movie thinking "" supposed funny "" "" guy Tenacious right ? "" . truth film NOTHING offer. ! ' lousy script crappy characters really naff acting direction. ' watch endless moments think something funny surely happen ' t. bored stupid 10 minutes though would surely pick up. ' t. 90 minutes later ' barely managed stave aneurism painful.<br / ><br / >It ' like , remember years ago ' see anything fave actor , even really early pap famous , ' really embarrassed said actor actually load plop. Yeah ' like that.<br / ><br / >I ' enjoyed Jack Black ' earlier movies like Shallow Hall ' really looking forward seeing Pick Destiny come man. us Jack ' gonna come round hammer kneecaps something. least give serious talking to.<br / ><br / >I know ' cliché one worst movies ' ever seen many reasons ....",negative
"' read Anne Rice novel movie based , knows , maybe reading book cheaper renting QUEEN DAMNED probably better health. ' movie necessarily bad health , book relaxing certainly exercises active part brain movie. count number pages Anne Rice ' read one hand , seeing movie Interview Vampire , get feeling writes really good novels. plots movies hint whole sea deep interwoven vampire history.<br / ><br / >Still , Stuart Townsend ' voice-over narration gets heck lot annoying Brad Pitt ' vampire narrative ever , tell QUEEN DAMNED ' limited production resources barely give enough flesh Anne Rice storyline. Interview decided go lace elegance , QUEEN relies low budget special effects try really hard taken seriously. One see original novel potential movie production team focused attention wrong places. costumes rock &amp; roll stage could replaced blood eerier soundtrack.<br / ><br / >However , ' give credit credit due. soundtrack excellent. Korn Disturbed sickness bobbing noggin like Butthead.<br / ><br / >The film opens cool Goth-rock zoom &amp; splice montage , first ten minutes , directing degenerates quickly. ' movie long director realized ' enough time enough money Anne Rice novel justice. results mediocre vampire scenes plenty cheesy special effects. Unfortunately , QUEEN DAMNED fails genre justice John Carpenter counterparts fail impress. yellow contacts ? ' pale blue make-up ? Scene scene , shook head reminiscing days Salem ' Lot Fright Night low budget done right.<br / ><br / >There redeeming qualities though save movie garbage. Props Aaliyah , may soul forever rest peace. might become renowned actress , life taken us prematurely , give movie decent performance plenty nice belly dancing. mention soundtrack good ? Let ' see , else say ? ' long. Anne Rice novel could easily three hour movie ambitious director like Francis Ford Coppola got hands it. twists turns plot. legitimate rock roll addition slew second-rate vampire movies there. director movie went direct new Battlestar Galactica mini series tells anything.<br / ><br / >JY<br / ><br / >Jimboduck-dot-com",positive
"count fan Babylon 5 television series , original movie introduced series weak start. Although many elements would later mature become much compelling series , pace Gathering slow , makeup somewhat inadequate , plot confusing. Worse , characterization premiere episode poor. Although ratings chart shows many fans willing overlook problems , remember Gathering almost turned soon grew spectacular series .",negative
"Leonard Maltin gave film dreaded BOMB rating 1995 Movie Video Guide. film looking ? Kid Vengeance God ' Gun bombs. film delight. fantastic. literate. well mounted. beautiful photographed , making brilliant use colors. Right opening scene film grabs attention tips film well-done satire whole Spaghetti Western genre. film played laughs beginning end homages Douglas Fairbanks , 77 Sunset Strip , famous showdown Good , Bad , Ugly. Edd Byrnes , George Hilton , Gilbert Roland work brilliantly together make satire work. bad Mr. Maltin rated film poorly undeserved. One guess reason. suspect missed point movie entirely expecting something serious film meant be. Kudos belong everyone involved project. film little gem waiting discovered people care literate movies appreciate satire .",positive
"' believe ever evil wicked television program air United States 700 Club. today ' equivalent Ku Klux Klan 20th century. hatred good sweet human pure beyond ability understand. daily constant attacks upon millions millions Americans , well billions humans world , ' happen share bigoted , cruel , monstrous , utterly insane view humanity beyond anything television ever seen. lies spout ridiculous lies try pass truth , idea "" life death "" "" god "" "" sin "" "" devil "" preposterous actually seem mentally ill , lost fantasy. Sane people know religion drug ' let get addicted type fantasy. However , 700 Club class itself. truly cult. believe freedom speech , way spread hatred , lies , disinformation , fantastic ideas beyond limits. hope one day American Psychiatric Association finally take study people delude way , people let sink deeply fantasy land religion longer real concept reality all. Treatment afflicted individuals sorely needed country , many people completely lost minds fantasy religion. 700 Club though , even horrible rises legal definition ' cult ' due 700 Club ' vast wealth ( conned daily millions Americans locked deceitful grip ) law country. seen movie "" Matrix "" know movie metaphor religion earth : evil ones top religions drain ones trapped cruelly abuse selfish purposes , millions held death sleep slowly drained life force represent many people belong religions lost ability perceive really going around them.<br / ><br / >In less civil times , good townsfolk would run monsters associated 700 Club town torches pitchforks. today ' world people lost choice choices television presented , way rid 700 Club plague. <br / ><br / >The television ratings system "" V "" chip TV ' also rating called "" R "" religion , rational people concerned parents could easily screen vile intellectual brutal emotional rape , presented 700 Club every day country , children .",negative
"wish see Shakespeare ' masterpiece entirety , suggest find BBC version. Indeed overlong four half hours Jacoby ' performance Hamlet Patrick Stewart ' Claudius well worth effort.<br / ><br / >It never ceases amaze clear "" Hamlet "" see length order set Bard. Every film version "" Hamlet "" tinkered structure. Olivier concentrated Hamlet ' indecision , Gibson passions. Jacoby able pull aspects Hamlet ' character together aid Shakespeare ' full script.<br / ><br / >Why Hamlet kill Claudius immediately ? Hamlet says "" proud , revengeful , ambitious ... "" Hamlet extremely upset , father ' death ( suspected murder ) , mother ' marriage uncle , also , mostly , Claudius usurped throne belonging Hamlet. furious mother marrying Claudius ( marriages royal kin unknown ; done political reasons ) marriage solidified Claudius ' claim throne could return Wittenburg claim himself. , therefore , impotent anything it. true even hears father ' ghost cry vengeance. cannot simply kill King lose throne so. must "" "" King ' secret tragedy ! moment Hamlet successful displaying Claudius ' guilt public , opportunity kill not. ? wants ! wants revenge , throne damnation Claudius ' soul hell. Hamlet OVERREACHES classic tragic form. HUBRIS undoing. kills Polonius thinking Claudius rest play spirals final deaths Rosencrantz , Guildenstern , Ophelia , Laertes , Gertrude , Claudius Hamlet .",positive
"Golden Door story Sicilian family ' journey Old World ( Italy ) New World ( America ) . Salvatore , middle-aged man hopes fruitful life , persuades family leave homeland behind Sicily , take arduous journey across raging seas , inhabit land whose rivers supposedly flow milk. short , believe risking everything New World dreams prosperity fulfilled. imagery New World optimistic , clever highly imaginative. Silver coins rain heaven upon Salvatore anticipates prosperous ' New World ; carrots onions twice size human beings shown harvested suggest wealth health , rivers milk swam flow minds anticipate New World yield. imagery surrealistically interwoven characters helps nicely compliment gritty realism story unfolds audience. contrast imagery versus dark reality Sicilian people helps provide hope ' aboard ship New World.<br / ><br / >The voyage New World shot almost complete darkness , especially seas tempests roar nearly kill people within. dark reality referred Old World journey New World. Old World depicted somewhat destitute primitive. shown Salvatore scrambles together sell possessions left ( donkeys , goats rabbits ) order obtain appropriate clothing needs enter New World. thought rather interesting people believed conform certain dress code order accepted New World ; almost suggesting people fit particular stereotype mold order recognized morally fit. powerful image film ship leaving homeland setting sail New World. shot shows overhead view crowd people slowly seem separate one another , depicting separation Old New Worlds. shot also suggested people torn away familiar , wanted divorce previous dark living conditions desirous enter world held promise.<br / ><br / >As later contrasted New World visually looks , Old World seems dark bleak compared bright yet foggy New World. thought particularly interesting Statue Liberty never shown fog Ellis Island , remained hidden. think intentional directing choice seemed negate purpose Statue Liberty stands : "" Give poor , tired , hungry "" seemed like joke regards people go arriving New World. arrived Americas , go rather humiliating tests ( i.e. delousing , mathematics , puzzles , etc. ) order prove fit New World. tests completely changed perspectives Sicilian people. particular , Salvatore ' mother difficult time subjecting rules laws New World , feeling violated treated respect. dreams provided hope optimism New World would provide , reality New World required disparaging rude. Salvatore ' change much attitude towards felt New World would like versus New World actually seemed disappointing him. attitude shared mostly everyone voyaged him. character arcs deal cherished dream greatly upset dark reality accepted.<br / ><br / >The film seems make strong commentary preparing oneself enter heavenly civilized society. Cleanliness , marriage intelligence prerequisites. Adhering rules prevent disease , immoral behavior stupidity dominating. Perhaps commentary America learned failings nations purposefully established secure plagues infest destruct. Though rules seemed rigid , protect help people flourish .",positive
"Nifty little episode played mainly laughs , clever dollop suspense. Somehow Martian snuck aboard broken-down bus way nowhere , passenger , ( talk illegal immigrants ! ) . All-star supporting cast , wild-eyed Jack Elam ( hamming shamelessly ) , sexy Jean Willes ( ' Martian , say let ' open borders ! ) , cruel-faced John Hoyt ( obvious suspect ) , along familiar faces John Archer Barney Phillips ( nice turn Bill Kendis bus driver ) . Makes entertaining half-hour even action confined single set .",positive
"feeling mislike Russian films. , seeing film haven´t. unique masterpiece made best director ever lived USSR. knows art film making , use well. find movie : buy copy !",positive
"watched mask 80 ' ' currently showing Fox Kids UK ( late night ) . remember thinking kinda cool back day couple toys watching bores tears. never realised tedious bland cartoon show really was. ' plain awful ! near league Transformers , He-man Thundercats quickly forgot nearly everyone stopped made. watch Fox Kids Ulysses 31 comes straight ( ' mask ' put sleep first ) . One lesser 80 ' cartoons hope completely forget finishes airing Fox Kids !",negative
"Phantasm .... Class. Phantasm II ..... awesome. Phantasm III ..... erm ..... terrible.<br / ><br / >Even though would love stick film , quite simply ' t. movie seems "" sold "" . First bad signs come video trailers films start ( something others ) . Also many pointless characters , prime examples kid ( crack shot , funny initially soon want dead ) , woman uses karate fight balls ( erm gonna work , rather ' ) blooming zombies ( hell , link Phatasms ) . Also severe lack midgets running about.<br / ><br / >The good bits cracking start , course , Reggie B.<br / ><br / >( Possible SPOILER coming ) <br / ><br / >To film seems like filler II IV extra characters leave end continue main 4 IV.<br / ><br / >Overall , disappointing. 3 / 10",negative
"Ludicrous. Angelic 9-year-old Annakin turns whiny brat 19-year-old Annakin , somehow seems appealing Amidala , 5 years senior. 22-year-old Jedi warrior hero Annakin couple bad dreams , takes slaughtering children , friends , entire framework existence crazy old man convinced ) precious wife might really die , b ) prevent this. Ludicrosity squared.<br / ><br / >I think people like movie paying attention. story ridiculous. characters unbelievable ( literally , perverted sense "" fantastic "" , "" wonderful "" , etc. ) .<br / ><br / >Obi-wan Kenobi wise kind anchor entire series , climax , hacks Annakin ' legs , lets burn lava , leaves suffer. ' anyone think ' little character ? mention pretty stupid take chance living , turns out.<br / ><br / >I expecting least story showed consistent characters plausible motivations. None here. story could written 10 year old.<br / ><br / >Oh yeah , CGI pretty cool .",negative
"Scotty ( Grant Cramer , would go star great B-movie "" Killer Klowns outer space "" ) agrees help three middle-aged guys learn ' dialog ' ladies bad ' 80 ' comedy. bad ' 80 ' lingo , meant good. Bad bad. likable characters , including , limited , kid ' freakiest looking guy since "" Friday 13th part 2 "" ' girl leads men goes hissy fits want touch , token fat slob , would ' 80 ' sex comedy without fat slob? ? Well one two. movie pretty much bottom barrel ' 80 ' sex comedies. came sequel thus deepening said proverbial barrel.<br / ><br / >My Grade : D- <br / ><br / >Eye Candy : numerous count , even see freaky looking kid imagined boobs point , think "" Bachlor Party "" funny , disturbing.<br / ><br / >Where saw : Comcast Moviepass",negative
"keep rigid historical perspective , film actually quite entertaining. ' got action , adventure romance , one premiere casting match-ups era Errol Flynn Olivia de Havilland lead roles. evident board , picture ' pass muster purists look one hundred percent accuracy story telling. get beyond , one need put aside history book , enjoy story work fiction. know , know , ' hard consider Custer ' Last Stand Little Big Horn ' prominence history post Civil War America. guess ' unresolved quandary picture , matter look it.<br / ><br / >There ' lot take though picture ' two hour plus run time. Custer ' arrival West Point probably first head scratcher , riding full military regalia. practical joke Sharp ( Arthur Kennedy ) putting Major ' headquarters probably gotten trouble.<br / ><br / >Ironically , lot scenes military film play comedy , Custer ' first meeting Libby Bacon , subsequent encounters include tea reader Callie ( Hattie McDaniel ) . ' noticed films , McDaniel reminded awful lot another favorite character actor mine Forties , Mantan Moreland. much one scene looked like might Moreland hamming dress. mind , owl scene hoot too.<br / ><br / >As Flynn , ' interesting note year earlier , portrayed J.E.B. Stuart opposite Ronald Reagan ' depiction General Custer "" Santa Fe Trail "" , vying attention none Olivia de Havilland. film , Reagan put none arrogance flamboyance character Custer history remembers , Flynn ' portrayal ' evident. ' come close Richard Mulligan ' take military hero 1970 ' "" Little Big Man "" . Let ' say one bit top.<br / ><br / >The better take away picture manner Custer persevered maintain good name gamble away risky business venture. loyalty men led battle along discipline developed course story. poignant final confrontation arch rival Sharp riding Little Big Horn , declared hell glory entirely dependent one ' point view. Earlier , similar remark might given us best insight Custer ' character , stated - "" take glory ' time go "" .",positive
"film quickly gets major chase scene ever increasing destruction. first really bad thing guy hijacking Steven Seagal would beaten pulp Seagal ' driving , probably would ended whole premise movie.<br / ><br / >It seems like decided make kinds changes movie plot , plan enjoy action , expect coherent plot. Turn sense logic may , reduce chance getting headache.<br / ><br / >I give hope Steven Seagal trying move back towards type characters portrayed popular movies .",negative
"Interesting short television movie describes machinations surrounding Jay Leno ' replacing Carson host Tonight Show. Film currently topical given public drama surrounding Conan ' Brien Jay Leno.<br / ><br / >The film good job sparking viewers ' interest events showing concerns stakeholders , particularly NBC executives. portrayal Ovitz particularly compelling interesting , thought.<br / ><br / >Still , many characters briefly limned touched upon , acting seemed perfunctory. Nevertheless , interesting story .",negative
"film WWII made WWII British production company latter-day peer opinion , respectfully. confluence many things near dear heart Dawn Dive : descendant Admiral Horatio Nelson student aspects World War Two particularly naval warfare , favor depictions subs action North Atlantic especially include German side things. unacquainted target priorities , attack enemy warship greatest event submarine hope encounter rare opportunity would develop surprisingly similarly see here. pacing deliberate typical works coming Ealing , Rank British-Gaumont studios back day : frankly prefer quieter , cerebral approach humanity realism engages far better over-produced Hollywood movie ever could. reminds Powell Pressburger ' 49th Parallel thanks powerfully persuasive Eric Portman , favorite mine. John Mills receives second billing smaller font titles , clearly meant Mr. Portman ' film whole cast shines. title sequence , one utterly charmed Gainsborough Production ' lovely pre-CGI Gainsborough Girl ?",positive
"brilliant horror film. Utterly gruesome scary too. Thing remake John Carpenter , please , let put film. simply brilliant. start film alien ' spacecraft hurtling towards Earth centuries mankind walked planet explosion unleashes film ' title amazing shining white blue stating ' THING ' . One best opening credits horror film ever.<br / ><br / >The cast actors play twelve man science team joy behold locations setting Station Antartica visually impressive DVD widescreen. must great cinema. regret seeing big screen.<br / ><br / >Kurt Russell excellent Macready , helicopter pilot reluctantly becomes leader men trying combat lethal shape changing monstrosity infiltrated base. actors really good create terrific scenes paranoia tension thing infected. favourite scene whole film Macready tests everyone thats still alive infection , tense , scary finally spectacular. love funny well.<br / ><br / >Special mention must go Rob Bottin truly amazing make effects shape changing designs alien itself. ' get Oscar best visual effects time damn well have. also debatable whether John Carpenter ' greatest film ... certainly gruesome masterpiece.<br / ><br / >Wait cold winter night. Get Budweiser fridge. Sit watch Thing , horror masterpiece flame throwing heroes fighting shape changing towers gore slime.<br / ><br / >Utterly brilliant.<br / ><br / >Ten Ten .",positive
"absolutely love film. Everything it. almost felt like watching friends screen. way movie filmed pure masterpiece , original creative. related characters even thoughts some. ' really glad ran across movie. genius ' like justin !",positive
"one say ' warned read reviews ( user &amp; external ) , like us attracted horror movies ... curiosity got cat. ( Come , scream people movie go dark room , know ' horror aficionados always dying know ' even know ' bad ) .<br / ><br / >The bottom line movie left angry. pretends real ( cares ... gimmicks allowed ) , actors dialogue lame ( unusual event horror movies ? ) even movie bad ( polite ) . really got mad film rip BWP , also half-hearted lazy rip that.<br / ><br / >I ' believe sacred cows thought could outdo BWP kudos , ' even try. movie made little effort care unforgivable sin horror ( ) movie !",negative
"new way enjoy Goldsworthy ' work , Rivers Tides allows fans see work motion. Watching Goldsworthy build pieces , one develops appreciation every stone , leaf , thorn uses. Goldsworthy describes flow life , rivers , tides inspires affects work. Although , happy film covered majority Goldsworthy ' pieces ( snowballs ) , feel bit long. film makers wonderful job bringing Goldsworthy ' work life , created beautiful film joy watch .",positive
"liked William Hickey "" Prizzi ' Honor "" , resurrects character , Anthony "" Mob Boss "" . weak "" Godfather "" satire laughs. Stuart Whitman looks perplexed ' schlock-fest ? Morgan Fairchild ' performance one better efforts movie , alone good sign sure. Eddie Deezen vacillates "" Three Stooges "" slapstick bad Woody Allen imitation. Fatally flawed , "" Mob Boss "" derivative boredom quickly overcomes comedy film drags car chases , hidden weapons restaurant bathroom , numerous nonsense. - MERK",negative
"seen , Laurel &amp; Hardy classic films. always enjoyed comical stupidly , even watching again. new film attempts bring back classic two new actors resemble Laurel &amp; Hardy , however fails miserably various reasons. One place cloths ( still early 20th century ) however portrayed 90 ' setting. former dialogue brought back , however also fails miserably come close classic series. film could well worst film ever seen pulled shelf locked away forever. real Laurel &amp; Hardy surly spinning graves bad imitation .",negative
"started watching Show around July. found mistake , channel surfing Vacation. great show , wish ' late night. ' 12 : 30 AM. working person makes hard watch time.<br / ><br / >I read comments. agree late one growing 60 ' believing stuff happen.<br / ><br / >I grew 60 ' s. ' Hispanic "" White "" boyfriend plus black friends High School. believe people get along interests personalities nothing certain race color.<br / ><br / >I ' wait till show goes DVD buy it. way see beginning .",positive
"film well cast , often silly always funny. Lemmon Matthau work tag team magic perfection. Brent Spiner riot egotistical tyrant cruise director. first "" hare krishna "" last "" ought pay fifty bucks calling two studs "" , thought totally entertaining fun comedy",positive
"given 10 Thieves Highway , mention two reasons one prove ' git gives bad reviews 2 theme film thread namely falling love woman night.<br / ><br / >We know pretty Woman chick flick ' avoid , ' eventually get you. Pretty Woman two things , two terrible horrible ghastly things , firstly portrays prostitution career akin dancer , know absolutely great friends , leg warmers lots giggling , borrowing others make up. see reality Pretty Woman prostitute street walker Prostitute ' talking , great life , ' healthy happy occasional whimper explain predicament. feeling ' happy Hooker ' type protagonist lot palatable even nearly realistic character , begs question make movie type person chicken scared adorn player characteristics familiar role ? make film chef ' want cook talk food wear white hat make film chef first place ? bailing turning hooker respectable dancer type story misses point completely consequently never indulges moral social questions could , cop , really really lame. <br / ><br / >Secondly , ' Pretty Woman ' insults romance , Edward Lewis played Richard Gere clue seduce romance ' lady ' without plastic friend , yep ' leave home without , especially moron suit imagination. 8 10 romantic moments involve splashing cash one way another , even first meets ' Lotus Esprit turbo work , necklaces diamonds limos , money money money , ' charm ? ' charisma , ' mention attempt piano please.<br / ><br / >Girls like film also girls like shopping most. Guys like film even realized old Eddy less charm calculator , probably ' either wont registered. importantly anyone likes film hate ' Thieves Highway ' wonderful story part based subject.<br / ><br / >I ' finish song : <br / ><br / >Pretty woman hangin round street Pretty woman , kind like treat Pretty woman , ' believe ' truth one could spend much Mercy<br / ><br / >Pretty woman , wont pardon Pretty woman , ' help see Pretty woman , look lovely lack imagination like me<br / ><br / >Pretty woman , shop Pretty woman , talk Pretty woman , sell smile Pretty woman , yeah , yeah , yeah Pretty woman , look way Pretty woman , say ' stay .. ' pay .. ' treat right",negative
"movie terrible. plot terrible unbelievable. cannot recommend movie. movie come ? movie funny wasted talent great actors actresses including : Gary Sinise , Kathy Bates , Joey Lauren Adams , Jennifer Tilly .",negative
"strongly dislike show. mean , like , basically everyone school perfect , rich , doubt boarding school would look cool that. suddenly allow girls school ? ' little weird ? anyways , Jamie Lynn spears CANNOT act. always facial expression , really annoys me. basically emotionless , guys seem like her.<br / ><br / >and ' chase tell likes ? hard ! really ! None show real life , ' "" girl like "" majority regular girls go boarding school , designer clothes , live beach.<br / ><br / >fake fake fake .",negative
"Normally ' like series all. ' predictable tend become boring dull fast.<br / ><br / >These series however , well played , story follows episodes even miss one , story still catching mind.<br / ><br / >The episodes filmed hospital takes mysteries dark old secrets lies beneath surface mighty hospital .",positive
"holy Sh*t god awful. sat theater hour ten minutes thought going gouge eyes much manor Oedipus Rex. dear god. movie deserves credit anything done middle school film buff. please save money , movie offer nothing. unless enjoy sideshows sleeping movie theaters. know , h3ll , bring girlfriend make things interesting. ones anyway. F@ck slide show. <br / ><br / >Ye Warned.<br / ><br / >I recommend watching this.<br / ><br / >hello.<br / ><br / >how you?<br / ><br / >I ' pretty good.<br / ><br / >enjoying day?<br / ><br / >I am.<br / ><br / >this comment one-hundred times fun pretending watch daym movie. sad .",negative
