review,sentiment
"like Sci-Fi , Monsters , Ancient Legends , love movie ! ! <br / ><br / >The Special Effects far best seen since Juarassic Park hit big screen year ago. acting may little le desirable , story line effect adequately compensated it.<br / ><br / >I wish seen movie theater screen instead 42 inch big screen TV.<br / ><br / >If like non-stop action , awesome visuals , taste myth lore .... see movie ! !",positive
"rather silly little film may love.<br / ><br / >Although rather corny cliché time , nonetheless work make good clean fun. Five team engaged scavenger hunt battle wit win night contest - sheer joy "" knowing best team. "" <br / ><br / >Notable several screen debut including David Naughton ' first film role Dr. Pepper "" Pepper "" commercial major 1981 hit "" American Werewolf London "" . Also feature Paul Ruebens believe first Pee Wee Herman-esquire roll year became known it. last least , Mr. Spin City Alex Keaton , Michael J. Fox get first film role here. Fans remember Stephen Furst Flounder Animal House. Outside , name , funny characters.<br / ><br / >Doubt ever made DVD , still probably VHS copy floating around might even catch late , late show sometime. , worth watch. may hate , may also become quirky little movie come love .",positive
"OK adaptation breath taking book Dan Brown. ' say novel good made movie enjoy. Given excellent story , result could better though. movie pretty long end feeling like thing missing. Sound effect sound track good. Acting well done character development phase weak. people ' read book , thing may look happening quickly. point view , instead trying put much stuff book , could tried important scene proper. make book good puzzle like story combined excellent portrait Vatican. see neither movie. much rush using time good way , main problem movie. , worth watching could done better .",positive
"never fell asleep movie. Never. movie impossible.<br / ><br / >While many people claim superiority Japanese horror film American counterpart , movie lesson abundance. , movie 30 minute long. would helped movie little movement plot camera work , instead , got awkward silence lot slow movement. acting absolutely terrible , bordering bad student film level everyone struggled ad-lib something called script. people even get direction ? coaxed boring dull ? Either therory ' surprise me.<br / ><br / >What even worse rather unscary make-up involved creature side. Either way , stunk. ' watch film. ' say ( unless ' insomniac ) .",negative
"say ? bad many made be. reason even watched film previously never heard , strictly IAN McSHANE.<br / ><br / >I disappointed least. IAN McSHANE absolutely brilliant brings amazing subtlety role. ' always great watch money ... extremely underused actor.<br / ><br / >As rest film .... Every actor movie delivered strong , solid performances. people certainly ' paid huge amount cash participation ( fairly low budget film ) mean "" mailed "" appearance in. Everyone convincing compelling part given them.<br / ><br / >I even pleasantly surprised ADRIAN PAUL ' performance though must admit ever seen HIGHLANDER Television series movie.<br / ><br / >The plot well paced storyline intriguing much like real life , everything end tied nice neat little package end film. Anybody expected clear-cut , by-the-numbers , connect dot "" conclusion "" "" answer "" end movie ... CLEARLY ' watching film closely enough ! film going tell "" meaning life "" ! idea seeing film , might go discus unanswered question friend coffee. certainly did.<br / ><br / >No car chase ... explosion ... bar room brawl .... ( sound pretty dull , huh ? ) reality completely absorbed film ' well written little piece interesting hook solid character performance party involved.<br / ><br / >****** WARNING ... ****** ' kind person dislike movie dangle enormous "" question "" central engine story end movie without answering particular question directly ... <br / ><br / >YOU MIGHT ENJOY FILM .",positive
"Originally harped sequel "" Slumber Party Massacre "" series , film fall flat ' face new title. First , going include word "" massacre "" film ' title , better deliver. one certainly not. gore , screen murder chainsaw , box art would lead believe. Instead , get paper thin , overdone plot group cheerleader get stranded abandoned cabin way football game , offed one one. , film could OK gore quotient upped bit. director , especially direct-to-video flick , afraid show gore beyond me. , huge fan excessive gore , come ... else would anyone rent movie called "" Cheerleader Massacre? ? "" Besides problem , film suffers shot-on-a-home-video-camera cheapness. look cheap , sound cheap , actor ' good. try throw u track killer may , even fails. ending end ridiculous mess. Folks , run across film , walk away go find original "" Slumber Party Massacre. "" 2 10 .",negative
"killer , cannibal rapist killed crazed cop scene latest murder. grave cult gathered plan resurrect peeing onto grave. course work awakes ripping guy penis back old killing way new zombie look. two cop one going little crazy scum city drug problem , back case. Two original cult member also try stop killer resurrecting kind dead thing. Thinking filed leave grave come plastic baby doll used original resurrection. Sounds bit confusing really rubbish.<br / ><br / >The acting terrible one cop guy play Dr Vincent van Gore face gore series terrible annoying cop film. cop struggle get terrible line out. ' low budget cinema film terrible. ' easy eye lady nakedness would probably fallen asleep. bit gore ' never animal gut placed stomach victims. zombie makeup hand look great foot long penis us rape victim kind funny times. also half decent scene killer fall love sex doll. doll chipmunk voice stupidest thing ever seen film. plastic toy fishing line.<br / ><br / >The ending extremely bad. would expect killer put much fight does. God know made enough money make sequel. <br / ><br / >4/10",negative
"Days Heaven one painfully boring pointless film ever seen. way , shape , form would recommend anyone ... unless ' trying put kid sleep , God forbid , give someone aneurysm. could go back time one thing , would set fire reel sent theaters. ? Days Heaven ' plot simple , extremely vague. Long sequence devoid dialogue compose much film. character shallow ridiculously stupid relate with. climax story touch : time brain worked hard figure plot array hidden metaphor ability think gone. thing working eye , unfortunately , ear , must listen sound Linda , little girl story , talk like man. dumber seeing movie. ' let happen .",negative
"1929 , director Walt Disney animator Ub Iwerks changed face animation release first installment "" Silly Symphonies "" series , "" Skeleton Dance "" . Iwerks Disney collaborating together since early 20 , Disney ' "" Laugh-O-Gram "" cartoon series ; however , friendship suffered tremendous blow Iwerks accepted offer competitor leave Disney start animation studio. birth Celebrity Productions , Iwerks continued developing style technique ( created character Flip Frog ) . work kept high quality , ' really popular 1936 studio closed. Later year , Iwerks hired Columbia Pictures , Iwerks decided return old skeleton another dance , time color.<br / ><br / >1937 ' "" Skeleton Frolics "" essentially , remake 1929 classic "" Skeleton Dance "" , movie borough fame fortune. Like short film , set abandoned graveyard , midnight creature night come alive begin play. dead rise coffin , ready show ' begin , group skeleton formed orchestra , begin play happy tune. , ' easy musician made bone , orchestra member problem body part , however , band manages put good show another group skeleton begin dance. lovely couple face problem troubled orchestra : ' hard dance loose body parts. Everything end dawn , sun rise , skeleton run towards graves.<br / ><br / >Directed animated Ub Iwerks , "" Skeleton Frolics "" follows faithfully pattern set "" Skeleton Dance "" year , although crucial difference : Iwerks whole film Technicolor. bright tonality allowed Iwerks create visually appealing film , also use many new technique practicing since leaving Disney , creating even better effect depth dynamism conceived before. certainly experimental film "" Skeleton Dance "" , although sadly , ' mean ' necessarily better film. starter , film practically identical one Disney , difference music ( later ) color effects. look beautiful , doubt , definitely feel kind unoriginal all.<br / ><br / >However , unoriginality concept truly hurt film ( , Iwerks executes wonderful way ) , fact musical melody created Joe DeNat film pretty uninteresting lack charming elegance whimsical fun one done Carl W. Stalling "" Skeleton Dance "" . word , DeNat ' tune effective appropriate theme , ' easy forget rapidly Stalling ' song unique personality make unforgettable. musical film , high importance , mediocrity music brings Iwerk ' flawless work animation. Personally , think better musical accompaniment , "" Skeleton Frolics "" would remembered fondly "" Skeleton Dance despite groundbreaking , ' still fun film watch.<br / ><br / >It ' kind sad work Iwerks leaving Disney forgotten due poor success , however , must said Iwerks lacked popularity Disney Fleischer ( Disney ' main rival ) , lack quality company ' films. probably case bad luck made man gave life Disney ' mouse first time face failure Disney. Despite shortcoming , "" Skeleton Frolics "" funny visually breathtaking film , exactly original fresh film ( one ' help thinking "" Skeleton Dance "" watching ) , definitely reminds u Iwerk ' skeleton still haunt u , inspire us.<br / ><br / >8/10",positive
"Yes , indeed , could good movie. love biangle , ( sorry poetical license , triangle ! ) interesting story , unfortunately badly told. image sometimes weird , sometimes OK , picture look crowded narrow-sighted. sound need attention ( usually Romanian movie ) , light color filter sometimes badly chosen. soundtrack short helping action. acting ... sorry best actress landlady. others acting immaturely cannot convince viewer. acting poetical realistic , realistic poetical. ' picture adult , told children. Bother extremely curious .",negative
"wear best Italian suit Armani , hand stitched fitted exact measurements. automobile finest German engineering offer , equipped many gadget horse hood. ' member finest polo club , frequently dine restaurant Spago , always accompanied least two beautiful woman world. pocket watch double nuclear explosive , trusty pen also used semi-automatic .22 caliber gun. snow ski Alps , go deep sea diving Caribbean , sky dive Andes , hair never , ever , place. Bond , James Bond , world ' renown spy , favorite son good Queen , bad boy British SS , perhaps desired man world. character James Bond created Ian Fleming , movie industry ' longest lasting icon , subject fifteen film spanning four decades. latest man play role Pierce Brosnan , took role James Bond Timothy Dalton 1996 , made 007 debut Goldeneye.<br / ><br / >This setting first major title developed third party Nintendo 64. Goldeneye , developed Rare Nintendo , market time. continued dominance sale chart one testament good game , review library would complete without it.<br / ><br / >Let ' face -- time movie-licensed game flops. Although two seem like good mix , result , part , horrendous. Games like Cliffhanger , True Lies , Lethal Weapon , mention Star Trek flop , ammunition enough mix. record fan movie licensed game , especially ' seen movie. least ' used think. case Goldeneye , reservation normal. bad movie , Goldeneye film ' much appeal , ' rank top ten amongst Bond movies. game , however , let ' say ' completely different story.<br / ><br / >The game first-person shooter , order successful , ' need least much brain brawn. seen movie , imagine reading , story consistent follows path movie little variation. plot control world ' dangerous satellite , Goldeneye , begun USSR , process beautiful woman captured. mission many , danger extreme. rely wit experience get grueling mission world ever known. brief soon ' ready. Good day , James .",positive
"excellent film character adult swimming class , problem , relationship interaction other. managed wider distribution ' much better similar film major studio time.<br / ><br / >The swimming instructor almost-Olympian , reduced teaching adult basic lesson , often target horndogging female students. attempt , le , fend , varying results.<br / ><br / >The student character mainstream U.S.A ; teacher , policeman , college student retired people , ' learned swim reason. movie cover relationship , including friend , relative romantic conquest go class. Several subplots provide amusing fodder , including teacher going divorce , high school student making documentary , girl class meet guys.<br / ><br / >This good date movie , one watch ' mood romantic drama overtone reality .",positive
"mostly routine fact-based TV drama get boost fine performance Cole. story highly trained military man , unhappy wife child , fake demise run woman. support manner accustomed robs banks. Predictable , bad watch .",positive
"watched Six Kind W.C. Fields - ' around 10 minute one long scene , infamous pool sequence made famous vaudeville , several great moments. reamaining 55 minute also delightful , thankfully , mostly due hilarious Charlie Ruggles bumbling banker J. Pinkham Whinney. everyone ' foil. stutter stumble pleasure. Also , comedy partner , Mary Boland play wife , Flora. Joining proceeding George Burns Gracie Allen. Boland particularly funny near beginning near end , Gracie Ruggles use picture. Gracie ' funny , quite , also get tiring. poor George Burns absolutely nothing except repeat Gracie time. ' remember laughing ( although one great scene Ruggles , Ruggles try desperately get George take Gracie leave wife alone , one Fields , asks Fields sell sweater ; bit exclusively Fields ' , though ) . situation constantly funny : Whinneys going drive California , help expense , George Gracie recruited. 8/10 .",positive
"EDMUND LOWE ( reminds somewhat Warren William ) , head nice cast interesting little mystery move brisk pace run little hour.<br / ><br / >Douglas Walton play unlucky jockey appears intent demise ( hypnotism , anyone ? ) , suspect include good number supporting cast -- everyone Virginia Bruce , Kent Smith , Frieda Inescourt , Gene Lockhart , Jessie Ralph , Benita Hume , Rosalind Ivan H.B. Warner. added bonus , ' Nat Pendleton dimwit detective -- furthermore , get load art deco set decoration fancy interior wealthy home. Must set used many subsequent film.<br / ><br / >On plus side , mystery complicated anyone follow plot reasonable assurance baffled. ' suddenly clear detective Philo Vance -- final confrontation murderer give film nifty five minute unmitigated suspense.<br / ><br / >Nicely done pass time entertaining manner .",positive
"movie lame funny all. plot ' even make sense. scientist work fringe science open doorway another dimension ( maybe hell?? ? ) daughter get sucked something , one day apparent reason come back big breast wear skimpy outfit ( guess demon dimension made ? ) main character guy want marry girlfriend gay obviously ' interested new girlfriend , stumble upon witch spell book ( want witch something?? ? ) evil spell end getting read evil demon come earth bikini top girl spurned guy love stop apparently. topless scene reason guy boyfriend say well known wrestler part completely unnecessary , obviously made something put maybe wrestling fan actually watch pointless movie. ' sure topless girl ' hurt either. extra feature DVD even confusing rest movie , thought might help explain going actually made thing confusing. people ? Basically go-camping-to-make-out-then-fight-a-monster movie bunch thing ( like dimension book seller ) make confusing. ' like movie like five buck big deal. ' recommend watching though stupid , ' think part movie good .",negative
"Although hoping ' like little , still certainly impressive film. great performance lead , story , ' call chilling , still effective kept interested. , best part film look picture , always looked cold damp really seemed suit film well. also thought low budget suited movie , ' think crisp picture clear sound would worked well film grim. thing considered , fell little short expectation , ' still glad finally sat watch movie .",positive
"Imagine : high school. Except ' boarding school , kid ' parent around. Oh , ' Malibu. kid thin , white , gorgeous , exceptional token minority fat kid play "" weird "" outcast. ' reasonable rule , like co-habitation , nuclear weapon dorm , coffee stand , sushi bar , complimentary laptop per student.<br / ><br / >Here ' story : girl , Zoey Brooks , attends PCA , formerly all-boys school. Absolutely perfect every possible way , smart , pretty , thin , athletic , creative , everything perfectionist want be. Almost boy school want , every girl want friend. ' one everyone come advice , one save day simplistic plan , wonderful. bad none make likable.<br / ><br / >Are supposed believe ' even come close Zoey ' perfection , ' bad people ? show , nothing ' fault , anyone contradicts , ' portrayed bad guy( Logan ) . may jerk , least kind brain think instead simply agreeing princess every time.<br / ><br / >Her loyal group blind follower : Chase , average dumb as secret crush , Michael , token black guy ( decent actor set ) , Lola , wannabe actress anorexic , snobby airhead , Quinn , smart clueless girl come teen stuff , Logan , rich jerk soft side. Yeah , show basically spews stereotypes.<br / ><br / >What tick , though , try pretend ' normal kids. complain Logan get much money work , even though already go too-good-to-be-true boarding school relatively nice thing many teenager ' afford. drink coffee eat sushi regular basis , hardly homework , suntan almost every day. Wow , hard ! problem ? ' good-looking , rich , stress-free ! guess Zoey 101 ( ' 101 , anyway ? ) Nick ' attempt trying portray teen realistically. Except caught glimpse reality , ' like , decided give kid life like ass Hills.<br / ><br / >But hey , least set ' pretty .",negative
"amazed director Antal ' Kontroll back 2003. first American project , Vacancy , le impressive decent start. Armored second feature visual signature recognizable , film never rise level B movie. <br / ><br / >It ' shame main premise ingredient twist turn ensemble cast featuring many quality actor able deliver. Antal could made great heist film instead go action flick. could shot cool action flick ' really deliver department either. <br / ><br / >What left one implausible situation another , group poorly sketched character bicker fight sum money. look past sharp cinematography , cast tight music score , ' left could average direct-to-video featuring Van Damme Seagal. <br / ><br / >This probably disappointing movie quite time .",negative
"First , reason ' giving film 2 star instead 1 least Peter Falk gave usual fantastic performance Lieutenant Columbo. alone get 10 star trying save otherwise utterly worthless attempt making movie.<br / ><br / >I initially fired reading one poster ' comment Andrew Stevens movie gave "" performance career. "" , abysmal performance Stevens absolutely ruined movie , prepared hurl sort insult person made aforementioned comment. thought , else Stevens done ? checked , know , person absolutely right. 17 year since Columbo movie made , apparently every one 33 project Stevens since utter crap , doubtful anybody even seen rest career.<br / ><br / >If like Columbo , see every 69 title watching one. favor save worst last .",negative
"movie must line boring movie years. even woody Harrison save movie sinking bottom.<br / ><br / >The murder movie supposed point interest movie , nothing interest. cast bad script plain awful , sat utter amazement movie , thinking earth anyone find movie entertaining <br / ><br / >The producer movie clever. made boring movie hid well name good actor actress cast. People go blockbuster probably see movie think , Woody Harrison , Kristin Scott Thomas Willem Dafoe must good rent movie.( boy horrible time ) <br / ><br / >If like getting ripped go rent movie , people actually enjoyed movie like watch movie meaning",negative
"Movie Gallery , saw flick see. looked like fun low-budget horror/action/western could get into. Yeah , knew would suck , rented anyway hoping laughs. laugh found. extremely stupid movie. begin bounty hunter , protagonist , possibly weakest main character history film. looks/acts like could take Chuck Norris , ' t. dialogue suck too. Anyway , go village , shoot zombies. could tell tried make longer putting boring scene take 3-5 minute reload watch zombies. least zombie look cool. anyway , people get shot , zombie die , end , everyone dead except main character , died beginning shot four people .",negative
"finally seeing El Padrino movie , see incredible film , lot action Damian Chapa good director , must admit love acting Best.<br / ><br / >Also saw behind scene edited lady named kinga , need go back school learn edit.<br / ><br / >However film El Padrino pure 10 action epic. cant people direct put together film keep wondering plot ? happy see someone know real great actor become great director also.<br / ><br / >I one people love see artist make it.<br / ><br / >B.S .",positive
thrive cinema .... limit. NAME ' enough make MOVIE ! . beginning movie put u mood expect unseen yet. remain hungry ( angry .. ) till end . Things getting confused admit UNDERSTAND END end nonesense. opportunity make outstanding movie target totally missed. Next ...,negative
"Michael Callan play smarmy photographer seems , nonetheless , regarded perfect "" catch "" woman run across ; could anything fact also co-produced film ? ' "" hero "" ' difficult empathize , movie trouble right start. However , ' trouble ' end there. production value TV-movie ( check head made clay something , near end ) , ending cheat way ' reveal , case anyone want see movie ( highly unlikely ) . Let ' say killer know let know knows. ( *1/2 )",negative
"drawn "" Friends "" soundtrack scored young yet famous Elton John see club nearby Houston. idea emotion impact movie would make. Recently brought back movie song Heart called "" Seasons "" , found Elton John song "" Friends "" thinking song ... ' 35 year so. Anyway , flood emotion "" Friends "" came back like seeing old photograph first real love. recall way movie hit actual detail production , plot , etc. forgive rather poor review. remember taking couple special friend date see movie moved teary-eyed end was. ' anxious nervous find copy see now. many movie seemed important back ( i.e. "" Graduate "" "" Easy Rider "" ) seem silly ' want fall category. , find turn silly , least ' able turn wife onto great ... .. outstanding soundtrack. met , went "" Last Tango Paris "" . youngster work ( ' 56 ) respect opinion ' hard explain feeling sixty movie song reflect strong feeling seem little "" aged "" now. ' figure aging process movie ... me. "" Friends "" special , sensitive wonderful movie. bring back lot special feeling ' sure. mean , rent buy copy ... Indies near strong genre today .",positive
"Clete Roberts preface , beginning think Ed Wood production , however , roll pretty hard hitting stuff. story crime corruption Southern town told using cast culled Hollywood ' Poverty Row , make movie realistic. punch pulled , time film reminiscent "" Well "" ( 1951 ) . Black White texture give newsreel-like quality. certain , younger viewer reminded "" Blair Witch Project "" one based REAL event !",positive
"decided watch one ' nominated Oscar year. guess many folk really wanted like movie , ended bored disappointed. First scene OK whole rest movie "" shaky hand "" camera mode really annoying.<br / ><br / >i guess main reason making movie nominating Oscar : <br / ><br / >American "" military machine "" ( people , make money war ) urgently need excuse justification war Iraq bungling something ( sort ) patriotic.<br / ><br / >why "" heroic "" effort director main character _inspire_ audience idea "" loving-war-like-a-drug "" ? .. Oh , please , come ! bore ! <br / ><br / >watch get idea low movie academy fall ...",negative
"Mom really given different title distinguish movie called Mom word Mom title.<br / ><br / >This vastly superior zombie movie much rubbish get churned time time end much every zombie movie there.<br / ><br / >It different refreshing almost defies categorisation.<br / ><br / >The kind old lady take creepy lodger , happens flesh eater , infects old lady also turn flesh eating zombie , ghoul , quite exactly defined.<br / ><br / >There pathos story son realises become first horrified , attempt help supplying ' food ' . ( shall say , fear inserting spoiler ! ) one ' quiet ' movie opposed gun blasting , explosion raging , car chase , etc boring etc make many movie rubbish , still enough gory moment satisfy horror fan , whilst also inserting sadness story , along nice touch humour opposed downright silliness so-called ' horror ' movies.<br / ><br / >There particularly nice atmospheric shot beginning film , old lady sitting alone room Christmas tree company look ' innocent ' , , becomes ! ! Oh ! <br / ><br / >A gem movie even thing , least viewed true horror fan .",positive
"Empire Passion start deceptively - , ' immediately expecting horror movie. ' like riff James M. Cain ' Postman Always Rings Twice , first : Seki ( Kazuko Yoshiyuki ) mother two dutiful , hard-working wife rickshaw driver Gisaburo ( Takahiro Tamura ) . ' around , ' home baby , feisty aimless young man Toyoji ( Tatsuya Fuji ) come around bring goody Seki ... little extra. ' soon sleeping together , something ( let ' say "" shave "" ) , know ' find , immediately proposes kill Gisaburo. drink , strangle , toss well. Naturally , come back haunt - ' literally , least ( first super-terrified Seki later skeptical Toyoji ) , change gear ' Kaidan ' , Japanese ghost story.<br / ><br / >This film horror come simply "" oh , ghost , ah "" , total dread build characters. way ' mechanic film-noir work throughout , loosely translated way 19th century Japanese village opposed American city small town ( i.e. snooping cop , "" evidence "" found possibly another , word getting around , suspicion aroused , etc ) . ' compelling Seiko actually plan start , manipulated lustful ill-prepared Toyoji , reaction Gisaburo ' re-appearances staggering her. Take one come closest poetry : Gisaburo ' ghost , pale-blue face mostly silent , chilling stare , motion Seiko get rickshaw. , reluctantly , push around road ' know , wee hour dawn , surrounded smoke. Japanese ghost story wish heaven could get harrowingly atmospheric.<br / ><br / >While start veer hysteric towards end , ' much director Oshima get right making distinctive work. hitting huge international cinema world Realm Senses ( , ironically , got banned country ) , made something , claimed , even *more* daring ' Senses ' . Maybe right ; Empire Passion le graphic sexual content far predecessor ( also starring Tatsuya Fuji , magnificently physical actor immense lot range ) , daring lie crafting world dread. believe ghost story , also believe far personal hell two would-be lovebird go. snooping detective gossiping townspeople least worry : fate soul stake.<br / ><br / >And Oshima take hand could merely juicy pulp ( sadly , ' surprise American remake already work ) craft shot gorgeous shot , repetition working way mis-en-scene ( i.e. shot Seiko Toyoji walking road , camera dutch angle , world tilted surrounding grim blue hue ) well affecting movement stay long finish typing ( i.e. Toyoji throwing leaf one hand well slow motion , Seiko ' nude body revealed becomes blind ) . ' daring lie connecting level spirit- confused spiritual , though may something well- life death ' connection one another , inextricably. ' classic waiting discovered .",positive
"big music video fan. think music video take away personal feeling particular song .. song. word , creative thinking go window. Likewise , Personal feeling aside MJ , toss aside. best music video alltime. Simply wonderful. movie. Yes folk was. Brilliant ! awesome acting , awesome choreography , awesome singing. spectacular. Simply plot line beautiful young lady dating man , man something sinister. Vincent Price thing adding song video. MJ MJ , enough said that. song video , Jaguars cars. Top line , PERFECTO. even better , got real MJ without thousand facelifts. Though ironically enough , enough makeup costume go around. Folks go Youtube. Take 14 mins. life see wonderful work art particular video really .",positive
"Oh , goodness. would never thought possible see thriller worse Domestic Disturbance soon , is. Armed rotten plot , terrible editing , stilted acting , headache-inducing ' style ' ( sorry , word ) , Sanctimony kind movie almost force re-evaluate entire genre ; , film bad even thriller condemned complete failure seem little better.<br / ><br / >Now , Sanctimony terrible film , also succeeds difficult task ripping better movie pathetic job it. Right main title -- nothing blatant attempt reproduce one Se7en -- impression something ' smell quite right. soon movie started series corny , wanna-be hip quick-cuts full gory image bombastic color , knew smell coming from.<br / ><br / >It turn two policeman , rather policeman Jim Renart ( Michael Paré ) policewoman Dorothy Smith ( Jennifer Rubin ) , investigating murder spree Vancouver. serial killer , known "" Monkey Killer "" ( menacing , chilling nickname , uh ? ) working method , killed quite lot people. see , nut apparently work following proverb "" see evil , hear evil , speak evil "" cut eye , ear , tongue victims. far , six eye , six ear , three tongues. ingenious fashion , Renart Smith figure Monkey Killer probably going kill three people ... well , probably want complete number 666. suddenly film focus Tom Gerrick ( Casper Van Dien ) , young , successful , good-looking businessman , dreadful temper. ' rip-off American Psycho kick in.<br / ><br / >So follow life two police officer young psychopath , none interesting least , finally meet. Along way , disco Renart barely miss Gerrick unintentionally offer u one funniest scene recent memory : Renart go back disco club , ... well , script tell u ' suspect place ; , one single punch stomach , Renard get rid big guard block path , guard never heard ? scene strike anyone else completely unrealistic?<br / ><br / >Anyway , another murder , Gerrick turn witness , Smith especially Renart immediately suspect might killer. typical Basic Instinct fashion , Smith get date young businessman , assumption might discover true identity.<br / ><br / >I ' spoil ending , quite simply , embarrassment ; contradiction , plot hole , issue never get resolved , especially one last scene brutal mass murder , supposed shocking sad , come laughably overdone nonsensical frankly ' imagine anyone could laugh it.<br / ><br / >At 87 minute , Sanctimony really pushing it. never care one single character , flat ( mention boring ) know exactly first time meet them. never pulled story , scene connected weak plot device downright unnecessary place. acting range average ( Van Dien ) downright atrocious ( Rubin , supporting cast ) ; music abysmal generic techno , photography one worst ever seen. course , like every fiasco genre , provided little bit gratuitous nudity.<br / ><br / >3/10",negative
"Man Golden Arm one trio great film around time dealt drug addiction. two Monkey Back Hatful Rain. think three one best.<br / ><br / >Maybe Otto Preminger shot thing real Chicago instead obvious studio set film might better yet. know , maybe Preminger ' get enough money pay location. ' flaw find film.<br / ><br / >Frank Sinatra heroin addicted card dealer busted covering bos Robert Strauss game raided. took cure jail want new life jazz drummer. whole lot people conspiring him.<br / ><br / >First Bob Strauss want back dealing , especially couple heavyweight gambler town. us underhanded method get Sinatra ' service back. Secondly Darren McGavin local dope dealer want Sinatra good hooked customer again. finally Eleanor Parker clinging wife ' working con game beat , keep around.<br / ><br / >Frank Sinatra got nomination Best Actor film , lost Ernest Borgnine Marty. Sinatra might one ' Eternity Supporting Actor category year back Marty acclaimed film year. scene going withdrawal locked Kim Novak ' apartment leave shaken.<br / ><br / >Eleanor Parker get enough credit role. ' really something crazy scheming wife want Sinatra tied matter cost. nominated year Interrupted Melody , might nominated this. 1955 marked high point career. <br / ><br / >Darren McGavin got first real notice serpentine drug peddler. performance guaranteed make flesh crawl.<br / ><br / >Elmer Bernstein contributed great jazz score accentuate general dinginess bleak Chicago neighborhood character live in. place ' want bring family .",positive
"film basically set failure studio. One , Anne Rice ( author book ) offered write screen play refused studio. Two , tried stuff 2 depth novel 2hour movie.<br / ><br / >I maintain way two book -Vampire Lestat Queen Damned- work live action form would mini-series. First Vampire Lestat alone take place 1700 ' 1980 ' plethora character vital plot understanding main character , Lestat. entire book Vampire Lestat set event second part Queen Damned. Without full understanding premise movie destroyed.<br / ><br / >Lestat cruel vicious , wanting go along Akasha ' plan , Marius make Lestat , Lestat love Jesse make , Lestat could go remain unscathed light , Marius David way around , every character completely represented wrong , BASICALLY name different story.<br / ><br / >If wanted make vampire movie , fine. Even wanted inspired novel , fine. ' piggie back theater success Rice ' great novel character destroy loyal reader come love.<br / ><br / >If ' read book ' understand film really , read book insulted. said , huge fan see movie knowing full well going case still went it. Catch 22 , must see , hate .",negative
"previously enjoyed Wesley Snipes several action flick expected lot , even score 5.8 IMDb , movie fails entertain even though story thin unoriginal , acting unfortunately thinner go mimic "" worst case scenario "" playing "" strong "" feeling accompanied bad acting ... ' waist time movie ísnt entertaining , wanna cry might suffice though , even though tear wept due seeing Wesley Snipes tragic action film wannabe comedy ... <br / ><br / >I give 2/10 really awful , wanna see decent movie go see shooter rent , good thing movie ' .",negative
"intense thriller mute movie make-up artist witness snuff film made working late studio one night. try get away murder scene , realizes bargained entire mafia kill witness. movie leaf edge seat .",positive
"' listen people. ill give better review movie friend love ! Jill Johnson , played Camilla Belle , babysits Mendrakis ' house someone break in. ' wondering got house , went garage likely. anyway , ' listen , "" worst acting "" . amazing acting. great story. think 2 benefit Jill has. 1. shes fast runner track team. 2.she got alive ! lol.<br / ><br / >it cool movie quite scary. check , happy masterpiece. ' listen people site. good. trust , good reviewing movies. ' future movie critic. totally want buy movie. see it. amazingly awesome .",positive
"frustrating movie. small Southern town overflowing possibility exploring complexity interpersonal relationship dark underbelly hidden beneath placid surface , anyone read anything Carson McCullers already knows. none that. Instead , writer settled cutesy twinkle , cheap warm fuzzies banal melodrama. thing look like made-for-TV movie , directed particular distinction , ' hard imagine anyone could done make material interesting.<br / ><br / >The frustrating aspect , though , fact lot extremely competent appealing actor cast , trying gamely make best thing -- well , ' word -- drivel. tragic waste talent , particular great Stockard Channing .",negative
